k_index,k_fractional,energy_eV,spectral_weight_per_eV
3,0.0000000000,-15.2271753108,1.4163898969e-01
3,0.0000000000,-15.1971710244,1.5469020192e-01
3,0.0000000000,-15.1671667381,1.6960499647e-01
3,0.0000000000,-15.1371624518,1.8674630235e-01
3,0.0000000000,-15.1071581655,2.0656702613e-01
3,0.0000000000,-15.0771538791,2.2963709039e-01
3,0.0000000000,-15.0471495928,2.5667990604e-01
3,0.0000000000,-15.0171453065,2.8862191152e-01
3,0.0000000000,-14.9871410201,3.2666022248e-01
3,0.0000000000,-14.9571367338,3.7235525479e-01
3,0.0000000000,-14.9271324475,4.2775725310e-01
3,0.0000000000,-14.8971281612,4.9557722890e-01
3,0.0000000000,-14.8671238748,5.7941151714e-01
3,0.0000000000,-14.8371195885,6.8401844587e-01
3,0.0000000000,-14.8071153022,8.1560866738e-01
3,0.0000000000,-14.7771110159,9.8200731513e-01
3,0.0000000000,-14.7471067295,1.1922899557e+00
3,0.0000000000,-14.7171024432,1.4549398361e+00
3,0.0000000000,-14.6870981569,1.7726476433e+00
3,0.0000000000,-14.6570938706,2.1313291882e+00
3,0.0000000000,-14.6270895842,2.4843329462e+00
3,0.0000000000,-14.5970852979,2.7462154314e+00
3,0.0000000000,-14.5670810116,2.8245114004e+00
3,0.0000000000,-14.5370767252,2.6864273201e+00
3,0.0000000000,-14.5070724389,2.3882020723e+00
3,0.0000000000,-14.4770681526,2.0264291002e+00
3,0.0000000000,-14.4470638663,1.6765046843e+00
3,0.0000000000,-14.4170595799,1.3742088105e+00
3,0.0000000000,-14.3870552936,1.1273060265e+00
3,0.0000000000,-14.3570510073,9.3061466109e-01
3,0.0000000000,-14.3270467210,7.7514343748e-01
3,0.0000000000,-14.2970424346,6.5207802366e-01
3,0.0000000000,-14.2670381483,5.5405383010e-01
3,0.0000000000,-14.2370338620,4.7530342685e-01
3,0.0000000000,-14.2070295757,4.1143233189e-01
3,0.0000000000,-14.1770252893,3.5912452215e-01
3,0.0000000000,-14.1470210030,3.1587916828e-01
3,0.0000000000,-14.1170167167,2.7980205838e-01
3,0.0000000000,-14.0870124303,2.4944848967e-01
3,0.0000000000,-14.0570081440,2.2370749270e-01
3,0.0000000000,-14.0270038577,2.0171719369e-01
3,0.0000000000,-13.9969995714,1.8280297582e-01
3,0.0000000000,-13.9669952850,1.6643213692e-01
3,0.0000000000,-13.9369909987,1.5218044670e-01
3,0.0000000000,-13.9069867124,1.3970730281e-01
3,0.0000000000,-13.8769824261,1.2873712991e-01
3,0.0000000000,-13.8469781397,1.1904533997e-01
3,0.0000000000,-13.8169738534,1.1044764914e-01
3,0.0000000000,-13.7869695671,1.0279188412e-01
3,0.0000000000,-13.7569652808,9.5951649568e-02
3,0.0000000000,-13.7269609944,8.9821398092e-02
3,0.0000000000,-13.6969567081,8.4312565897e-02
3,0.0000000000,-13.6669524218,7.9350524674e-02
3,0.0000000000,-13.6369481354,7.4872163862e-02
3,0.0000000000,-13.6069438491,7.0823963858e-02
3,0.0000000000,-13.5769395628,6.7160455066e-02
3,0.0000000000,-13.5469352765,6.3842983135e-02
3,0.0000000000,-13.5169309901,6.0838720030e-02
3,0.0000000000,-13.4869267038,5.8119875188e-02
3,0.0000000000,-13.4569224175,5.5663072445e-02
3,0.0000000000,-13.4269181312,5.3448867479e-02
3,0.0000000000,-13.3969138448,5.1461388019e-02
3,0.0000000000,-13.3669095585,4.9688085554e-02
3,0.0000000000,-13.3369052722,4.8119593310e-02
3,0.0000000000,-13.3069009859,4.6749691292e-02
3,0.0000000000,-13.2768966995,4.5575385767e-02
3,0.0000000000,-13.2468924132,4.4597118343e-02
3,0.0000000000,-13.2168881269,4.3819129514e-02
3,0.0000000000,-13.1868838405,4.3250014360e-02
3,0.0000000000,-13.1568795542,4.2903525430e-02
3,0.0000000000,-13.1268752679,4.2799701841e-02
3,0.0000000000,-13.0968709816,4.2966437126e-02
3,0.0000000000,-13.0668666952,4.3441645126e-02
3,0.0000000000,-13.0368624089,4.4276247890e-02
3,0.0000000000,-13.0068581226,4.5538296159e-02
3,0.0000000000,-12.9768538363,4.7318641818e-02
3,0.0000000000,-12.9468495499,4.9738696994e-02
3,0.0000000000,-12.9168452636,5.2960875967e-02
3,0.0000000000,-12.8868409773,5.7202141173e-02
3,0.0000000000,-12.8568366910,6.2750171807e-02
3,0.0000000000,-12.8268324046,6.9978806074e-02
3,0.0000000000,-12.7968281183,7.9351692636e-02
3,0.0000000000,-12.7668238320,9.1384629628e-02
3,0.0000000000,-12.7368195456,1.0649929570e-01
3,0.0000000000,-12.7068152593,1.2464644887e-01
3,0.0000000000,-12.6768109730,1.4458025942e-01
3,0.0000000000,-12.6468066867,1.6299397117e-01
3,0.0000000000,-12.6168024003,1.7463993289e-01
3,0.0000000000,-12.5867981140,1.7490800100e-01
3,0.0000000000,-12.5567938277,1.6348048016e-01
3,0.0000000000,-12.5267895414,1.4461945721e-01
3,0.0000000000,-12.4967852550,1.2368233073e-01
3,0.0000000000,-12.4667809687,1.0424941553e-01
3,0.0000000000,-12.4367766824,8.7769027097e-02
3,0.0000000000,-12.4067723961,7.4385273051e-02
3,0.0000000000,-12.3767681097,6.3703878289e-02
3,0.0000000000,-12.3467638234,5.5206332706e-02
3,0.0000000000,-12.3167595371,4.8416228072e-02
3,0.0000000000,-12.2867552508,4.2945343290e-02
3,0.0000000000,-12.2567509644,3.8492819484e-02
3,0.0000000000,-12.2267466781,3.4830281117e-02
3,0.0000000000,-12.1967423918,3.1785452827e-02
3,0.0000000000,-12.1667381054,2.9228205056e-02
3,0.0000000000,-12.1367338191,2.7059711959e-02
3,0.0000000000,-12.1067295328,2.5204354128e-02
3,0.0000000000,-12.0767252465,2.3603771807e-02
3,0.0000000000,-12.0467209601,2.2212520546e-02
3,0.0000000000,-12.0167166738,2.0994894634e-02
3,0.0000000000,-11.9867123875,1.9922594154e-02
3,0.0000000000,-11.9567081012,1.8973000733e-02
3,0.0000000000,-11.9267038148,1.8127893700e-02
3,0.0000000000,-11.8966995285,1.7372486615e-02
3,0.0000000000,-11.8666952422,1.6694698396e-02
3,0.0000000000,-11.8366909559,1.6084597538e-02
3,0.0000000000,-11.8066866695,1.5533975074e-02
3,0.0000000000,-11.7766823832,1.5036014058e-02
3,0.0000000000,-11.7466780969,1.4585032048e-02
3,0.0000000000,-11.7166738105,1.4176279235e-02
3,0.0000000000,-11.6866695242,1.3805779378e-02
3,0.0000000000,-11.6566652379,1.3470203947e-02
3,0.0000000000,-11.6266609516,1.3166772279e-02
3,0.0000000000,-11.5966566652,1.2893172302e-02
3,0.0000000000,-11.5666523789,1.2647497721e-02
3,0.0000000000,-11.5366480926,1.2428198542e-02
3,0.0000000000,-11.5066438063,1.2234042578e-02
3,0.0000000000,-11.4766395199,1.2064086158e-02
3,0.0000000000,-11.4466352336,1.1917652743e-02
3,0.0000000000,-11.4166309473,1.1794318509e-02
3,0.0000000000,-11.3866266610,1.1693904295e-02
3,0.0000000000,-11.3566223746,1.1616473561e-02
3,0.0000000000,-11.3266180883,1.1562336291e-02
3,0.0000000000,-11.2966138020,1.1532058985e-02
3,0.0000000000,-11.2666095156,1.1526481175e-02
3,0.0000000000,-11.2366052293,1.1546739172e-02
3,0.0000000000,-11.2066009430,1.1594298067e-02
3,0.0000000000,-11.1765966567,1.1670993428e-02
3,0.0000000000,-11.1465923703,1.1779084614e-02
3,0.0000000000,-11.1165880840,1.1921322259e-02
3,0.0000000000,-11.0865837977,1.2101033280e-02
3,0.0000000000,-11.0565795114,1.2322227836e-02
3,0.0000000000,-11.0265752250,1.2589734073e-02
3,0.0000000000,-10.9965709387,1.2909368374e-02
3,0.0000000000,-10.9665666524,1.3288151391e-02
3,0.0000000000,-10.9365623661,1.3734583635e-02
3,0.0000000000,-10.9065580797,1.4258999169e-02
3,0.0000000000,-10.8765537934,1.4874022604e-02
3,0.0000000000,-10.8465495071,1.5595163857e-02
3,0.0000000000,-10.8165452207,1.6441598103e-02
3,0.0000000000,-10.7865409344,1.7437196697e-02
3,0.0000000000,-10.7565366481,1.8611900742e-02
3,0.0000000000,-10.7265323618,2.0003565644e-02
3,0.0000000000,-10.6965280754,2.1660456517e-02
3,0.0000000000,-10.6665237891,2.3644645675e-02
3,0.0000000000,-10.6365195028,2.6036659063e-02
3,0.0000000000,-10.6065152165,2.8941837546e-02
3,0.0000000000,-10.5765109301,3.2499002612e-02
3,0.0000000000,-10.5465066438,3.6892072103e-02
3,0.0000000000,-10.5165023575,4.2365045772e-02
3,0.0000000000,-10.4864980712,4.9239698490e-02
3,0.0000000000,-10.4564937848,5.7931943622e-02
3,0.0000000000,-10.4264894985,6.8953834769e-02
3,0.0000000000,-10.3964852122,8.2866867082e-02
3,0.0000000000,-10.3664809258,1.0010936505e-01
3,0.0000000000,-10.3364766395,1.2056170091e-01
3,0.0000000000,-10.3064723532,1.4273080602e-01
3,0.0000000000,-10.2764680669,1.6283724986e-01
3,0.0000000000,-10.2464637805,1.7510966050e-01
3,0.0000000000,-10.2164594942,1.7479169323e-01
3,0.0000000000,-10.1864552079,1.6199134143e-01
3,0.0000000000,-10.1564509216,1.4158276497e-01
3,0.0000000000,-10.1264466352,1.1929878285e-01
3,0.0000000000,-10.0964423489,9.8824362690e-02
3,0.0000000000,-10.0664380626,8.1582386210e-02
3,0.0000000000,-10.0364337763,6.7659010347e-02
3,0.0000000000,-10.0064294899,5.6605426930e-02
3,0.0000000000,-9.9764252036,4.7859886787e-02
3,0.0000000000,-9.9464209173,4.0913454750e-02
3,0.0000000000,-9.9164166309,3.5353824596e-02
3,0.0000000000,-9.8864123446,3.0862342820e-02
3,0.0000000000,-9.8564080583,2.7197441904e-02
3,0.0000000000,-9.8264037720,2.4177007920e-02
3,0.0000000000,-9.7963994856,2.1663520427e-02
3,0.0000000000,-9.7663951993,1.9552557714e-02
3,0.0000000000,-9.7363909130,1.7764228923e-02
3,0.0000000000,-9.7063866267,1.6236886504e-02
3,0.0000000000,-9.6763823403,1.4922533588e-02
3,0.0000000000,-9.6463780540,1.3783465130e-02
3,0.0000000000,-9.6163737677,1.2789800017e-02
3,0.0000000000,-9.5863694814,1.1917655994e-02
3,0.0000000000,-9.5563651950,1.1147789808e-02
3,0.0000000000,-9.5263609087,1.0464575816e-02
3,0.0000000000,-9.4963566224,9.8552325067e-03
3,0.0000000000,-9.4663523360,9.3092319747e-03
3,0.0000000000,-9.4363480497,8.8178454206e-03
3,0.0000000000,-9.4063437634,8.3737906228e-03
3,0.0000000000,-9.3763394771,7.9709564297e-03
3,0.0000000000,-9.3463351907,7.6041858816e-03
3,0.0000000000,-9.3163309044,7.2691042979e-03
3,0.0000000000,-9.2863266181,6.9619820987e-03
3,0.0000000000,-9.2563223318,6.6796246477e-03
3,0.0000000000,-9.2263180454,6.4192832552e-03
3,0.0000000000,-9.1963137591,6.1785828608e-03
3,0.0000000000,-9.1663094728,5.9554629442e-03
3,0.0000000000,-9.1363051865,5.7481289905e-03
3,0.0000000000,-9.1063009001,5.5550124223e-03
3,0.0000000000,-9.0762966138,5.3747373642e-03
3,0.0000000000,-9.0462923275,5.2060929465e-03
3,0.0000000000,-9.0162880411,5.0480101244e-03
3,0.0000000000,-8.9862837548,4.8995421934e-03
3,0.0000000000,-8.9562794685,4.7598483484e-03
3,0.0000000000,-8.9262751822,4.6281797536e-03
3,0.0000000000,-8.8962708958,4.5038677004e-03
3,0.0000000000,-8.8662666095,4.3863135009e-03
3,0.0000000000,-8.8362623232,4.2749798356e-03
3,0.0000000000,-8.8062580369,4.1693833212e-03
3,0.0000000000,-8.7762537505,4.0690881062e-03
3,0.0000000000,-8.7462494642,3.9737003353e-03
3,0.0000000000,-8.7162451779,3.8828633515e-03
3,0.0000000000,-8.6862408916,3.7962535257e-03
3,0.0000000000,-8.6562366052,3.7135766213e-03
3,0.0000000000,-8.6262323189,3.6345646177e-03
3,0.0000000000,-8.5962280326,3.5589729281e-03
3,0.0000000000,-8.5662237462,3.4865779552e-03
3,0.0000000000,-8.5362194599,3.4171749404e-03
3,0.0000000000,-8.5062151736,3.3505760662e-03
3,0.0000000000,-8.4762108873,3.2866087786e-03
3,0.0000000000,-8.4462066009,3.2251143003e-03
3,0.0000000000,-8.4162023146,3.1659463107e-03
3,0.0000000000,-8.3861980283,3.1089697726e-03
3,0.0000000000,-8.3561937420,3.0540598850e-03
3,0.0000000000,-8.3261894556,3.0011011489e-03
3,0.0000000000,-8.2961851693,2.9499865317e-03
3,0.0000000000,-8.2661808830,2.9006167174e-03
3,0.0000000000,-8.2361765967,2.8528994349e-03
3,0.0000000000,-8.2061723103,2.8067488528e-03
3,0.0000000000,-8.1761680240,2.7620850352e-03
3,0.0000000000,-8.1461637377,2.7188334503e-03
3,0.0000000000,-8.1161594514,2.6769245267e-03
3,0.0000000000,-8.0861551650,2.6362932521e-03
3,0.0000000000,-8.0561508787,2.5968788094e-03
3,0.0000000000,-8.0261465924,2.5586242469e-03
3,0.0000000000,-7.9961423060,2.5214761783e-03
3,0.0000000000,-7.9661380197,2.4853845100e-03
3,0.0000000000,-7.9361337334,2.4503021928e-03
3,0.0000000000,-7.9061294471,2.4161849949e-03
3,0.0000000000,-7.8761251607,2.3829912955e-03
3,0.0000000000,-7.8461208744,2.3506818953e-03
3,0.0000000000,-7.8161165881,2.3192198433e-03
3,0.0000000000,-7.7861123018,2.2885702780e-03
3,0.0000000000,-7.7561080154,2.2587002823e-03
3,0.0000000000,-7.7261037291,2.2295787490e-03
3,0.0000000000,-7.6960994428,2.2011762586e-03
3,0.0000000000,-7.6660951565,2.1734649655e-03
3,0.0000000000,-7.6360908701,2.1464184942e-03
3,0.0000000000,-7.6060865838,2.1200118429e-03
3,0.0000000000,-7.5760822975,2.0942212949e-03
3,0.0000000000,-7.5460780111,2.0690243363e-03
3,0.0000000000,-7.5160737248,2.0443995805e-03
3,0.0000000000,-7.4860694385,2.0203266976e-03
3,0.0000000000,-7.4560651522,1.9967863496e-03
3,0.0000000000,-7.4260608658,1.9737601300e-03
3,0.0000000000,-7.3960565795,1.9512305076e-03
3,0.0000000000,-7.3660522932,1.9291807748e-03
3,0.0000000000,-7.3360480069,1.9075949988e-03
3,0.0000000000,-7.3060437205,1.8864579769e-03
3,0.0000000000,-7.2760394342,1.8657551945e-03
3,0.0000000000,-7.2460351479,1.8454727859e-03
3,0.0000000000,-7.2160308616,1.8255974982e-03
3,0.0000000000,-7.1860265752,1.8061166567e-03
3,0.0000000000,-7.1560222889,1.7870181337e-03
3,0.0000000000,-7.1260180026,1.7682903184e-03
3,0.0000000000,-7.0960137162,1.7499220896e-03
3,0.0000000000,-7.0660094299,1.7319027891e-03
3,0.0000000000,-7.0360051436,1.7142221976e-03
3,0.0000000000,-7.0060008573,1.6968705121e-03
3,0.0000000000,-6.9759965709,1.6798383241e-03
3,0.0000000000,-6.9459922846,1.6631165998e-03
3,0.0000000000,-6.9159879983,1.6466966610e-03
3,0.0000000000,-6.8859837120,1.6305701674e-03
3,0.0000000000,-6.8559794256,1.6147291001e-03
3,0.0000000000,-6.8259751393,1.5991657458e-03
3,0.0000000000,-6.7959708530,1.5838726818e-03
3,0.0000000000,-6.7659665667,1.5688427624e-03
3,0.0000000000,-6.7359622803,1.5540691057e-03
3,0.0000000000,-6.7059579940,1.5395450809e-03
3,0.0000000000,-6.6759537077,1.5252642973e-03
3,0.0000000000,-6.6459494213,1.5112205926e-03
3,0.0000000000,-6.6159451350,1.4974080227e-03
3,0.0000000000,-6.5859408487,1.4838208522e-03
3,0.0000000000,-6.5559365624,1.4704535444e-03
3,0.0000000000,-6.5259322760,1.4573007533e-03
3,0.0000000000,-6.4959279897,1.4443573145e-03
3,0.0000000000,-6.4659237034,1.4316182379e-03
3,0.0000000000,-6.4359194171,1.4190786998e-03
3,0.0000000000,-6.4059151307,1.4067340362e-03
3,0.0000000000,-6.3759108444,1.3945797355e-03
3,0.0000000000,-6.3459065581,1.3826114327e-03
3,0.0000000000,-6.3159022718,1.3708249032e-03
3,0.0000000000,-6.2858979854,1.3592160567e-03
3,0.0000000000,-6.2558936991,1.3477809320e-03
3,0.0000000000,-6.2258894128,1.3365156921e-03
3,0.0000000000,-6.1958851264,1.3254166184e-03
3,0.0000000000,-6.1658808401,1.3144801071e-03
3,0.0000000000,-6.1358765538,1.3037026635e-03
3,0.0000000000,-6.1058722675,1.2930808990e-03
3,0.0000000000,-6.0758679811,1.2826115260e-03
3,0.0000000000,-6.0458636948,1.2722913547e-03
3,0.0000000000,-6.0158594085,1.2621172888e-03
3,0.0000000000,-5.9858551222,1.2520863228e-03
3,0.0000000000,-5.9558508358,1.2421955378e-03
3,0.0000000000,-5.9258465495,1.2324420987e-03
3,0.0000000000,-5.8958422632,1.2228232513e-03
3,0.0000000000,-5.8658379769,1.2133363191e-03
3,0.0000000000,-5.8358336905,1.2039787004e-03
3,0.0000000000,-5.8058294042,1.1947478660e-03
3,0.0000000000,-5.7758251179,1.1856413564e-03
3,0.0000000000,-5.7458208315,1.1766567793e-03
3,0.0000000000,-5.7158165452,1.1677918076e-03
3,0.0000000000,-5.6858122589,1.1590441767e-03
3,0.0000000000,-5.6558079726,1.1504116826e-03
3,0.0000000000,-5.6258036862,1.1418921801e-03
3,0.0000000000,-5.5957993999,1.1334835803e-03
3,0.0000000000,-5.5657951136,1.1251838490e-03
3,0.0000000000,-5.5357908273,1.1169910050e-03
3,0.0000000000,-5.5057865409,1.1089031181e-03
3,0.0000000000,-5.4757822546,1.1009183077e-03
3,0.0000000000,-5.4457779683,1.0930347409e-03
3,0.0000000000,-5.4157736820,1.0852506313e-03
3,0.0000000000,-5.3857693956,1.0775642374e-03
3,0.0000000000,-5.3557651093,1.0699738610e-03
3,0.0000000000,-5.3257608230,1.0624778462e-03
3,0.0000000000,-5.2957565366,1.0550745776e-03
3,0.0000000000,-5.2657522503,1.0477624798e-03
3,0.0000000000,-5.2357479640,1.0405400153e-03
3,0.0000000000,-5.2057436777,1.0334056839e-03
3,0.0000000000,-5.1757393913,1.0263580216e-03
3,0.0000000000,-5.1457351050,1.0193955994e-03
3,0.0000000000,-5.1157308187,1.0125170220e-03
3,0.0000000000,-5.0857265324,1.0057209272e-03
3,0.0000000000,-5.0557222460,9.9900598494e-04
3,0.0000000000,-5.0257179597,9.9237089603e-04
3,0.0000000000,-4.9957136734,9.8581439159e-04
3,0.0000000000,-4.9657093871,9.7933523204e-04
3,0.0000000000,-4.9357051007,9.7293220629e-04
3,0.0000000000,-4.9057008144,9.6660413099e-04
3,0.0000000000,-4.8756965281,9.6034984974e-04
3,0.0000000000,-4.8456922417,9.5416823231e-04
3,0.0000000000,-4.8156879554,9.4805817400e-04
3,0.0000000000,-4.7856836691,9.4201859489e-04
3,0.0000000000,-4.7556793828,9.3604843920e-04
3,0.0000000000,-4.7256750964,9.3014667466e-04
3,0.0000000000,-4.6956708101,9.2431229185e-04
3,0.0000000000,-4.6656665238,9.1854430366e-04
3,0.0000000000,-4.6356622375,9.1284174466e-04
3,0.0000000000,-4.6056579511,9.0720367058e-04
3,0.0000000000,-4.5756536648,9.0162915774e-04
3,0.0000000000,-4.5456493785,8.9611730258e-04
3,0.0000000000,-4.5156450922,8.9066722107e-04
3,0.0000000000,-4.4856408058,8.8527804833e-04
3,0.0000000000,-4.4556365195,8.7994893809e-04
3,0.0000000000,-4.4256322332,8.7467906223e-04
3,0.0000000000,-4.3956279468,8.6946761041e-04
3,0.0000000000,-4.3656236605,8.6431378956e-04
3,0.0000000000,-4.3356193742,8.5921682356e-04
3,0.0000000000,-4.3056150879,8.5417595275e-04
3,0.0000000000,-4.2756108015,8.4919043363e-04
3,0.0000000000,-4.2456065152,8.4425953842e-04
3,0.0000000000,-4.2156022289,8.3938255477e-04
3,0.0000000000,-4.1855979426,8.3455878534e-04
3,0.0000000000,-4.1555936562,8.2978754754e-04
3,0.0000000000,-4.1255893699,8.2506817315e-04
3,0.0000000000,-4.0955850836,8.2040000801e-04
3,0.0000000000,-4.0655807973,8.1578241176e-04
3,0.0000000000,-4.0355765109,8.1121475750e-04
3,0.0000000000,-4.0055722246,8.0669643153e-04
3,0.0000000000,-3.9755679383,8.0222683308e-04
3,0.0000000000,-3.9455636520,7.9780537403e-04
3,0.0000000000,-3.9155593656,7.9343147864e-04
3,0.0000000000,-3.8855550793,7.8910458334e-04
3,0.0000000000,-3.8555507930,7.8482413647e-04
3,0.0000000000,-3.8255465066,7.8058959805e-04
3,0.0000000000,-3.7955422203,7.7640043955e-04
3,0.0000000000,-3.7655379340,7.7225614368e-04
3,0.0000000000,-3.7355336477,7.6815620419e-04
3,0.0000000000,-3.7055293613,7.6410012563e-04
3,0.0000000000,-3.6755250750,7.6008742323e-04
3,0.0000000000,-3.6455207887,7.5611762261e-04
3,0.0000000000,-3.6155165024,7.5219025970e-04
3,0.0000000000,-3.5855122160,7.4830488050e-04
3,0.0000000000,-3.5555079297,7.4446104092e-04
3,0.0000000000,-3.5255036434,7.4065830665e-04
3,0.0000000000,-3.4954993571,7.3689625296e-04
3,0.0000000000,-3.4654950707,7.3317446458e-04
3,0.0000000000,-3.4354907844,7.2949253555e-04
3,0.0000000000,-3.4054864981,7.2585006906e-04
3,0.0000000000,-3.3754822117,7.2224667735e-04
3,0.0000000000,-3.3454779254,7.1868198153e-04
3,0.0000000000,-3.3154736391,7.1515561154e-04
3,0.0000000000,-3.2854693528,7.1166720593e-04
3,0.0000000000,-3.2554650664,7.0821641183e-04
3,0.0000000000,-3.2254607801,7.0480288480e-04
3,0.0000000000,-3.1954564938,7.0142628874e-04
3,0.0000000000,-3.1654522075,6.9808629578e-04
3,0.0000000000,-3.1354479211,6.9478258622e-04
3,0.0000000000,-3.1054436348,6.9151484838e-04
3,0.0000000000,-3.0754393485,6.8828277859e-04
3,0.0000000000,-3.0454350622,6.8508608105e-04
3,0.0000000000,-3.0154307758,6.8192446780e-04
3,0.0000000000,-2.9854264895,6.7879765860e-04
3,0.0000000000,-2.9554222032,6.7570538091e-04
3,0.0000000000,-2.9254179168,6.7264736983e-04
3,0.0000000000,-2.8954136305,6.6962336800e-04
3,0.0000000000,-2.8654093442,6.6663312559e-04
3,0.0000000000,-2.8354050579,6.6367640022e-04
3,0.0000000000,-2.8054007715,6.6075295696e-04
3,0.0000000000,-2.7753964852,6.5786256824e-04
3,0.0000000000,-2.7453921989,6.5500501386e-04
3,0.0000000000,-2.7153879126,6.5218008091e-04
3,0.0000000000,-2.6853836262,6.4938756383e-04
3,0.0000000000,-2.6553793399,6.4662726427e-04
3,0.0000000000,-2.6253750536,6.4389899120e-04
3,0.0000000000,-2.5953707673,6.4120256079e-04
3,0.0000000000,-2.5653664809,6.3853779647e-04
3,0.0000000000,-2.5353621946,6.3590452892e-04
3,0.0000000000,-2.5053579083,6.3330259604e-04
3,0.0000000000,-2.4753536219,6.3073184298e-04
3,0.0000000000,-2.4453493356,6.2819212216e-04
3,0.0000000000,-2.4153450493,6.2568329327e-04
3,0.0000000000,-2.3853407630,6.2320522330e-04
3,0.0000000000,-2.3553364766,6.2075778656e-04
3,0.0000000000,-2.3253321903,6.1834086472e-04
3,0.0000000000,-2.2953279040,6.1595434686e-04
3,0.0000000000,-2.2653236177,6.1359812946e-04
3,0.0000000000,-2.2353193313,6.1127211653e-04
3,0.0000000000,-2.2053150450,6.0897621958e-04
3,0.0000000000,-2.1753107587,6.0671035774e-04
3,0.0000000000,-2.1453064724,6.0447445781e-04
3,0.0000000000,-2.1153021860,6.0226845430e-04
3,0.0000000000,-2.0852978997,6.0009228956e-04
3,0.0000000000,-2.0552936134,5.9794591383e-04
3,0.0000000000,-2.0252893270,5.9582928532e-04
3,0.0000000000,-1.9952850407,5.9374237036e-04
3,0.0000000000,-1.9652807544,5.9168514343e-04
3,0.0000000000,-1.9352764681,5.8965758734e-04
3,0.0000000000,-1.9052721817,5.8765969332e-04
3,0.0000000000,-1.8752678954,5.8569146113e-04
3,0.0000000000,-1.8452636091,5.8375289922e-04
3,0.0000000000,-1.8152593228,5.8184402486e-04
3,0.0000000000,-1.7852550364,5.7996486431e-04
3,0.0000000000,-1.7552507501,5.7811545295e-04
3,0.0000000000,-1.7252464638,5.7629583548e-04
3,0.0000000000,-1.6952421775,5.7450606605e-04
3,0.0000000000,-1.6652378911,5.7274620853e-04
3,0.0000000000,-1.6352336048,5.7101633663e-04
3,0.0000000000,-1.6052293185,5.6931653413e-04
3,0.0000000000,-1.5752250321,5.6764689515e-04
3,0.0000000000,-1.5452207458,5.6600752430e-04
3,0.0000000000,-1.5152164595,5.6439853699e-04
3,0.0000000000,-1.4852121732,5.6282005967e-04
3,0.0000000000,-1.4552078868,5.6127223006e-04
3,0.0000000000,-1.4252036005,5.5975519750e-04
3,0.0000000000,-1.3951993142,5.5826912318e-04
3,0.0000000000,-1.3651950279,5.5681418052e-04
3,0.0000000000,-1.3351907415,5.5539055543e-04
3,0.0000000000,-1.3051864552,5.5399844671e-04
3,0.0000000000,-1.2751821689,5.5263806637e-04
3,0.0000000000,-1.2451778826,5.5130964003e-04
3,0.0000000000,-1.2151735962,5.5001340731e-04
3,0.0000000000,-1.1851693099,5.4874962226e-04
3,0.0000000000,-1.1551650236,5.4751855378e-04
3,0.0000000000,-1.1251607372,5.4632048607e-04
3,0.0000000000,-1.0951564509,5.4515571914e-04
3,0.0000000000,-1.0651521646,5.4402456930e-04
3,0.0000000000,-1.0351478783,5.4292736966e-04
3,0.0000000000,-1.0051435919,5.4186447076e-04
3,0.0000000000,-0.9751393056,5.4083624106e-04
3,0.0000000000,-0.9451350193,5.3984306761e-04
3,0.0000000000,-0.9151307330,5.3888535668e-04
3,0.0000000000,-0.8851264466,5.3796353443e-04
3,0.0000000000,-0.8551221603,5.3707804760e-04
3,0.0000000000,-0.8251178740,5.3622936428e-04
3,0.0000000000,-0.7951135877,5.3541797465e-04
3,0.0000000000,-0.7651093013,5.3464439185e-04
3,0.0000000000,-0.7351050150,5.3390915278e-04
3,0.0000000000,-0.7051007287,5.3321281903e-04
3,0.0000000000,-0.6750964423,5.3255597785e-04
3,0.0000000000,-0.6450921560,5.3193924308e-04
3,0.0000000000,-0.6150878697,5.3136325628e-04
3,0.0000000000,-0.5850835834,5.3082868775e-04
3,0.0000000000,-0.5550792970,5.3033623773e-04
3,0.0000000000,-0.5250750107,5.2988663763e-04
3,0.0000000000,-0.4950707244,5.2948065126e-04
3,0.0000000000,-0.4650664381,5.2911907623e-04
3,0.0000000000,-0.4350621517,5.2880274534e-04
3,0.0000000000,-0.4050578654,5.2853252808e-04
3,0.0000000000,-0.3750535791,5.2830933221e-04
3,0.0000000000,-0.3450492928,5.2813410540e-04
3,0.0000000000,-0.3150450064,5.2800783702e-04
3,0.0000000000,-0.2850407201,5.2793155994e-04
3,0.0000000000,-0.2550364338,5.2790635251e-04
3,0.0000000000,-0.2250321474,5.2793334060e-04
3,0.0000000000,-0.1950278611,5.2801369975e-04
3,0.0000000000,-0.1650235748,5.2814865751e-04
3,0.0000000000,-0.1350192885,5.2833949580e-04
3,0.0000000000,-0.1050150021,5.2858755352e-04
3,0.0000000000,-0.0750107158,5.2889422922e-04
3,0.0000000000,-0.0450064295,5.2926098397e-04
3,0.0000000000,-0.0150021432,5.2968934439e-04
3,0.0000000000,0.0150021432,5.3018090584e-04
3,0.0000000000,0.0450064295,5.3073733584e-04
3,0.0000000000,0.0750107158,5.3136037766e-04
3,0.0000000000,0.1050150021,5.3205185409e-04
3,0.0000000000,0.1350192885,5.3281367154e-04
3,0.0000000000,0.1650235748,5.3364782432e-04
3,0.0000000000,0.1950278611,5.3455639915e-04
3,0.0000000000,0.2250321474,5.3554158004e-04
3,0.0000000000,0.2550364338,5.3660565342e-04
